unique_key,created_date,closed_date,agency,complaint_type,descriptor,borough,status,incident_zip,latitude,longitude
32273474,12/26/2015 03:39:26 AM,12/26/2015 05:25:11 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10462,40.834331333190896,-73.85048531630817
32276189,12/26/2015 03:39:01 AM,12/26/2015 10:55:50 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11207,40.66366966128653,-73.89377571959143
32277151,12/26/2015 03:38:01 AM,12/26/2015 05:32:44 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11216,40.676141956343336,-73.95064172647093
32276097,12/26/2015 03:35:40 AM,12/26/2015 06:17:22 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11102,40.77027188368597,-73.91883056983484
32273999,12/26/2015 03:34:25 AM,12/26/2015 04:49:34 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11372,40.75006808277161,-73.88119355123389
32275519,12/26/2015 03:31:57 AM,12/26/2015 06:44:56 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10034,40.863851956918054,-73.92523119238143
32275011,12/26/2015 03:29:18 AM,12/26/2015 04:28:03 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11221,40.696222550514406,-73.93391550502398
32277708,12/26/2015 03:22:23 AM,12/26/2015 04:28:05 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11221,40.69037073849082,-73.93397899971687
32275560,12/26/2015 03:21:27 AM,12/26/2015 04:49:35 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11372,40.75006808277161,-73.88119355123389
32277133,12/26/2015 03:20:18 AM,12/26/2015 07:22:38 AM,NYPD,Blocked Driveway,No Access,STATEN ISLAND,Closed,10314,40.61860513000009,-74.1570856709621
32274476,12/26/2015 03:19:37 AM,12/26/2015 07:50:31 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11423,40.720793358373946,-73.76682397231255
32273854,12/26/2015 03:15:36 AM,12/26/2015 05:38:18 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11101,40.756214024266164,-73.91985474987204
32276505,12/26/2015 03:12:22 AM,12/26/2015 08:15:25 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10458,40.854876438599696,-73.88208717881412
32276473,12/26/2015 03:11:14 AM,12/26/2015 03:41:35 AM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11233,40.67516032008461,-73.91858221139753
32276188,12/26/2015 03:10:58 AM,12/26/2015 07:50:30 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11432,40.713544212756545,-73.80187881051219
32276197,12/26/2015 03:09:40 AM,12/26/2015 04:49:35 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11372,40.75006808277161,-73.88119355123389
32276784,12/26/2015 03:07:34 AM,12/26/2015 03:39:50 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11373,40.746342500662834,-73.89134499223596
32276637,12/26/2015 03:05:15 AM,12/26/2015 04:26:55 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10033,40.84697990099863,-73.93855122902285
32275657,12/26/2015 03:04:36 AM,12/26/2015 03:59:47 AM,NYPD,Illegal Parking,Commercial Overnight Parking,BRONX,Closed,10475,40.87987050712897,-73.83183534234414
32276810,12/26/2015 03:03:06 AM,12/26/2015 05:32:48 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11238,40.67218121346583,-73.95743277518966
32275494,12/26/2015 03:01:36 AM,12/26/2015 05:20:02 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10452,40.831074173593976,-73.9203824959307
32275679,12/26/2015 03:00:14 AM,12/26/2015 05:46:37 AM,NYPD,Noise - Commercial,Loud Music/Party,STATEN ISLAND,Closed,10314,40.61301907331205,-74.123698641095
32273808,12/26/2015 02:59:51 AM,12/26/2015 09:23:59 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11226,40.65290126684428,-73.96363298383277
32273940,12/26/2015 02:59:34 AM,12/26/2015 06:44:08 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10034,40.86601368327658,-73.9278210441526
32277611,12/26/2015 02:59:26 AM,12/26/2015 04:03:01 AM,NYPD,Noise - Park,Loud Talking,QUEENS,Closed,11374,40.71527191867374,-73.85855855442982
32273349,12/26/2015 02:54:09 AM,12/26/2015 05:46:38 AM,NYPD,Noise - Commercial,Loud Music/Party,STATEN ISLAND,Closed,10314,40.61301907331205,-74.123698641095
32275547,12/26/2015 02:36:00 AM,12/26/2015 03:39:52 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11373,40.746342500662834,-73.89134499223596
32276687,12/26/2015 02:29:06 AM,12/26/2015 04:07:19 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11375,40.719167424049495,-73.84219029999865
32274545,12/26/2015 02:29:03 AM,12/26/2015 08:31:57 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10457,40.84615641008847,-73.90256724789909
32274836,12/26/2015 02:27:36 AM,12/26/2015 04:23:41 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.835049865141535,-73.87288550564041
32276435,12/26/2015 02:25:01 AM,12/26/2015 07:22:16 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11421,40.69657354254429,-73.85552928569373
32274749,12/26/2015 02:14:43 AM,12/26/2015 02:46:19 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10003,40.72873338955463,-73.98801059255561
32271071,12/26/2015 02:09:50 AM,12/26/2015 03:10:26 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10469,40.870574911582274,-73.84004481705993
32271621,12/26/2015 02:07:49 AM,12/26/2015 03:04:36 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10030,40.81631129263464,-73.9401077425053
32272708,12/26/2015 02:07:37 AM,12/26/2015 02:20:43 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11415,40.70963674601442,-73.83002487902884
32272620,12/26/2015 02:06:19 AM,12/26/2015 05:03:29 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11211,40.710913049949895,-73.95148888347494
32273198,12/26/2015 02:06:13 AM,12/26/2015 07:22:09 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10463,40.87215762457486,-73.90334993329371
32270953,12/26/2015 02:04:03 AM,12/26/2015 11:08:17 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11208,40.68526131353646,-73.87330084880155
32270655,12/26/2015 02:02:07 AM,12/26/2015 11:08:18 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.68527779008754,-73.87330802881462
32272008,12/26/2015 01:57:03 AM,12/26/2015 07:11:42 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.83001044332869,-73.8804690343183
32270963,12/26/2015 01:56:06 AM,12/26/2015 05:30:39 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11422,40.664702091910215,-73.72850174036098
32271425,12/26/2015 01:53:50 AM,12/26/2015 09:20:54 AM,NYPD,Blocked Driveway,No Access,MANHATTAN,Closed,10032,40.84251645779212,-73.9375289251024
32272978,12/26/2015 01:49:27 AM,12/26/2015 05:05:45 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,QUEENS,Closed,11373,40.73891877869078,-73.87335398346333
32270738,12/26/2015 01:46:35 AM,12/26/2015 05:05:40 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11373,40.746342500662834,-73.89134499223596
32271153,12/26/2015 01:43:23 AM,12/26/2015 04:36:31 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10473,40.82128102067898,-73.86923013059084
32272420,12/26/2015 01:39:02 AM,12/26/2015 02:44:03 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10009,40.72292767698116,-73.98354531334377
32272701,12/26/2015 01:38:51 AM,12/26/2015 02:01:33 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11104,40.741752215350694,-73.92431808130658
32271681,12/26/2015 01:37:03 AM,12/26/2015 02:21:48 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11222,40.729796948451764,-73.95838458100494
32271338,12/26/2015 01:35:27 AM,12/26/2015 07:04:46 AM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11354,40.77234008628716,-73.82412794822204
32272866,12/26/2015 01:35:08 AM,12/26/2015 02:12:37 AM,NYPD,Animal Abuse,Neglected,BROOKLYN,Closed,11231,40.681715926161914,-73.99206798097146
32271529,12/26/2015 01:34:54 AM,12/26/2015 09:23:59 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11226,40.63885970857293,-73.95781794925858
32272960,12/26/2015 01:32:34 AM,12/26/2015 07:25:21 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11372,40.753225268234665,-73.87924970642304
32271744,12/26/2015 01:30:56 AM,12/26/2015 06:44:09 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10027,40.81301788370731,-73.94619428596391
32271384,12/26/2015 01:30:48 AM,12/26/2015 03:26:18 AM,NYPD,Drinking,Underage - Licensed Est,BRONX,Closed,10454,40.8077738162508,-73.91975654273271
32272864,12/26/2015 01:30:04 AM,12/26/2015 07:28:35 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11420,40.67689412509972,-73.81055727589683
32270685,12/26/2015 01:26:41 AM,12/26/2015 03:41:37 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10459,40.823569283895715,-73.90152721429608
32271800,12/26/2015 01:22:45 AM,12/26/2015 04:13:54 AM,NYPD,Noise - Vehicle,Car/Truck Music,MANHATTAN,Closed,10027,40.818082657913074,-73.95432994604417
32272563,12/26/2015 01:22:19 AM,12/26/2015 06:04:06 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11368,40.738714200434345,-73.8579783332626
32272659,12/26/2015 01:22:02 AM,12/26/2015 03:04:39 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10036,40.76253541094182,-73.99336511754211
32270826,12/26/2015 01:20:58 AM,12/26/2015 07:07:59 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11357,40.78542406464934,-73.80522545709728
32271622,12/26/2015 01:18:25 AM,12/26/2015 07:25:21 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11372,40.75254762665551,-73.87440725356583
32271561,12/26/2015 01:18:25 AM,12/26/2015 03:41:09 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10456,40.83312309574785,-73.9008915228775
32271682,12/26/2015 01:18:20 AM,12/26/2015 04:42:58 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10451,40.818752675209886,-73.92802765873044
32272094,12/26/2015 01:14:27 AM,12/26/2015 01:20:06 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10036,40.75993601999656,-73.99154608905879
32270678,12/26/2015 01:14:25 AM,12/26/2015 02:55:09 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,QUEENS,Closed,11365,40.7344465921435,-73.81062819122404
32272056,12/26/2015 01:13:41 AM,12/26/2015 04:29:09 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11379,40.70834033057546,-73.87420199224712
32271185,12/26/2015 01:11:37 AM,12/26/2015 04:45:14 AM,NYPD,Noise - Vehicle,Car/Truck Music,QUEENS,Closed,11420,40.68058812687181,-73.80697021458191
32272387,12/26/2015 01:11:25 AM,12/26/2015 01:56:46 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10032,40.838019554325456,-73.9407025685327
32271575,12/26/2015 01:11:01 AM,12/26/2015 03:36:29 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10473,40.81566577908286,-73.84936395328893
32273266,12/26/2015 01:10:10 AM,12/26/2015 01:47:37 AM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11001,40.73544784808937,-73.70363313044493
32270892,12/26/2015 01:06:07 AM,12/26/2015 05:59:29 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11372,40.75558360239671,-73.88520104800678
32271264,12/26/2015 01:05:07 AM,12/26/2015 05:11:32 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11385,40.70406718952145,-73.90979711625523
32271191,12/26/2015 01:04:43 AM,12/26/2015 07:08:45 AM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11357,40.77909502054704,-73.82601657938427
32270798,12/26/2015 01:04:24 AM,12/26/2015 04:17:08 AM,NYPD,Animal Abuse,Neglected,BRONX,Closed,10473,40.82044163511422,-73.85365620697301
32270693,12/26/2015 01:01:18 AM,12/26/2015 08:53:52 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.59348772061734,-73.95632711568018
32271931,12/26/2015 12:57:51 AM,12/26/2015 02:44:06 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11236,40.63286085564092,-73.90152760118184
32271981,12/26/2015 12:57:31 AM,12/26/2015 07:10:23 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11226,40.63899280479602,-73.95416426569463
32270668,12/26/2015 12:56:53 AM,12/26/2015 04:41:48 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10456,40.83562453212506,-73.90875866584247
32272567,12/26/2015 12:55:44 AM,12/26/2015 01:35:34 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11372,40.75403825158151,-73.89078742299334
32271005,12/26/2015 12:55:31 AM,12/26/2015 05:00:09 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11234,40.63467007371243,-73.92372974719693
32273073,12/26/2015 12:55:04 AM,12/26/2015 03:21:31 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11238,40.67218121346583,-73.95743277518966
32272988,12/26/2015 12:53:54 AM,12/26/2015 05:00:13 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11234,40.63467007371243,-73.92372974719693
32272386,12/26/2015 12:53:18 AM,12/26/2015 06:42:53 AM,NYPD,Blocked Driveway,No Access,STATEN ISLAND,Closed,10308,40.5625485276286,-74.14628991371953
32272709,12/26/2015 12:53:08 AM,12/26/2015 06:43:12 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10034,40.8658930070487,-73.92796579312878
32272057,12/26/2015 12:52:32 AM,12/26/2015 01:56:49 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11378,40.71611959965635,-73.90322268592563
32272504,12/26/2015 12:50:22 AM,12/26/2015 05:01:16 AM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11210,40.6284087988169,-73.93661253971803
32273178,12/26/2015 12:49:43 AM,12/26/2015 02:17:08 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11220,40.63544442524317,-74.00789409240335
32272048,12/26/2015 12:48:22 AM,12/26/2015 02:02:53 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11418,40.70007526229005,-73.82720736410104
32271038,12/26/2015 12:42:18 AM,12/26/2015 01:16:07 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10019,40.765734804437116,-73.98360332757093
32270659,12/26/2015 12:41:59 AM,12/26/2015 05:10:25 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.68106756068015,-73.8639166657132
32272393,12/26/2015 12:41:08 AM,12/26/2015 06:43:03 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10034,40.86655695619762,-73.92753844657459
32273190,12/26/2015 12:40:37 AM,12/26/2015 08:16:31 AM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10457,40.84798984847592,-73.88745965815222
32272140,12/26/2015 12:37:48 AM,12/26/2015 07:22:36 AM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11358,40.75099631226136,-73.80338074780882
32271647,12/26/2015 12:33:27 AM,12/26/2015 01:57:52 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11378,40.71611959965635,-73.90322268592563
32272379,12/26/2015 12:30:58 AM,12/26/2015 03:31:51 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10002,40.71821571021688,-73.99050522401382
32271054,12/26/2015 12:30:26 AM,12/26/2015 05:10:23 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.68106756068015,-73.8639166657132
32271703,12/26/2015 12:27:37 AM,12/26/2015 06:42:48 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10034,40.865978007982264,-73.91953084539068
32271351,12/26/2015 12:26:20 AM,12/26/2015 07:29:38 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11221,40.68520823736565,-73.93973512745744
32272739,12/26/2015 12:23:29 AM,12/26/2015 01:04:38 AM,NYPD,Illegal Parking,Unauthorized Bus Layover,STATEN ISLAND,Closed,10309,40.53662263912446,-74.20451857711447
32270735,12/26/2015 12:22:49 AM,12/26/2015 01:16:13 AM,NYPD,Illegal Parking,Blocked Sidewalk,MANHATTAN,Closed,10036,40.76139645225346,-73.99566826833663
32272385,12/26/2015 12:21:25 AM,12/26/2015 01:16:22 AM,NYPD,Illegal Parking,Blocked Sidewalk,MANHATTAN,Closed,10036,40.76139645225346,-73.99566826833663
32272937,12/26/2015 12:17:05 AM,12/26/2015 05:10:22 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.68106756068015,-73.8639166657132
32270895,12/26/2015 12:15:30 AM,12/26/2015 01:04:39 AM,NYPD,Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,Closed,10312,40.53892690710097,-74.19905701959972
32271953,12/26/2015 12:11:38 AM,12/26/2015 01:47:40 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10026,40.80384371521665,-73.95607351349389
32272870,12/26/2015 12:09:30 AM,12/26/2015 01:47:50 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10026,40.80384371521665,-73.95607351349389
32271870,12/26/2015 12:04:36 AM,12/26/2015 01:58:07 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11378,40.71611959965635,-73.90322268592563
32272175,12/26/2015 12:03:27 AM,12/26/2015 10:07:54 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11220,40.64601746542372,-74.00578367231263
32271584,12/26/2015 12:02:00 AM,12/26/2015 01:10:44 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11102,40.766617788333164,-73.92571579916583
32272243,12/25/2015 11:59:54 PM,12/26/2015 01:58:11 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,QUEENS,Closed,11378,40.71611959965635,-73.90322268592563
32272301,12/25/2015 11:56:51 PM,12/26/2015 05:32:49 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,STATEN ISLAND,Closed,10304,40.61994787402175,-74.0790630903745
32272695,12/25/2015 11:56:43 PM,12/26/2015 02:03:00 AM,NYPD,Homeless Encampment,N/A,MANHATTAN,Closed,10023,40.76951409202482,-73.98212220834499
32272982,12/25/2015 11:55:02 PM,12/26/2015 12:57:09 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11418,40.70053217800096,-73.8280645239258
32272969,12/25/2015 11:50:12 PM,12/26/2015 06:16:06 AM,NYPD,Noise - Commercial,Loud Talking,QUEENS,Closed,11103,40.76755508669467,-73.9120288201022
32272625,12/25/2015 11:46:34 PM,12/26/2015 09:14:42 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11226,40.64326409459525,-73.9628923355214
32272633,12/25/2015 11:46:00 PM,12/26/2015 08:54:54 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11229,40.60014699391566,-73.94451128616055
32271914,12/25/2015 11:45:39 PM,12/26/2015 05:26:21 AM,NYPD,Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,Closed,10305,40.59717580125432,-74.08085097967565
32271828,12/25/2015 11:44:31 PM,12/26/2015 12:34:12 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11428,40.723959989484186,-73.73354931498605
32272865,12/25/2015 11:43:59 PM,12/26/2015 01:16:34 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11432,40.713498392539854,-73.78846740598593
32271978,12/25/2015 11:42:00 PM,12/26/2015 05:49:44 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10453,40.858271448590614,-73.90246273872681
32270907,12/25/2015 11:39:15 PM,12/26/2015 12:02:45 AM,NYPD,Noise - Vehicle,Car/Truck Music,MANHATTAN,Closed,10027,40.80663919669058,-73.94630058482072
32271258,12/25/2015 11:39:10 PM,12/26/2015 03:01:58 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11229,40.6079763687866,-73.96078347429152
32272353,12/25/2015 11:38:01 PM,12/26/2015 05:26:19 AM,NYPD,Derelict Vehicle,With License Plate,STATEN ISLAND,Closed,10305,40.59717580125432,-74.08085097967565
32271182,12/25/2015 11:37:29 PM,12/26/2015 11:08:18 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.678513282024795,-73.87709562208906
32271788,12/25/2015 11:35:23 PM,12/26/2015 02:45:11 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11230,40.616755565337336,-73.95687379744949
32272887,12/25/2015 11:35:20 PM,12/26/2015 03:02:05 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11229,40.6079763687866,-73.96078347429152
32272705,12/25/2015 11:33:48 PM,12/26/2015 01:58:02 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BRONX,Closed,10461,40.84638812959795,-73.82828029128923
32271673,12/25/2015 11:32:46 PM,12/26/2015 02:06:49 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11233,40.68200805768239,-73.9218548381279
32272704,12/25/2015 11:32:18 PM,12/26/2015 03:03:11 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11229,40.6079763687866,-73.96078347429152
32271585,12/25/2015 11:29:10 PM,12/26/2015 01:09:40 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10036,40.76431686260587,-73.9957835963077
32270968,12/25/2015 11:28:48 PM,12/26/2015 12:25:28 AM,NYPD,Animal Abuse,Other (complaint details),QUEENS,Closed,11354,40.75804942215372,-73.8342148123826
32273241,12/25/2015 11:26:20 PM,12/26/2015 12:59:21 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10024,40.78905142646646,-73.970300867221
32271798,12/25/2015 11:26:11 PM,12/26/2015 12:42:49 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.741627642950675,-73.87069643306084
32272139,12/25/2015 11:23:25 PM,12/26/2015 03:10:36 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11229,40.594963990270784,-73.94283042832684
32270990,12/25/2015 11:23:21 PM,12/26/2015 02:02:59 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11419,40.692181141659766,-73.82710521685618
32272530,12/25/2015 11:22:41 PM,12/26/2015 01:16:30 AM,NYPD,Illegal Parking,Commercial Overnight Parking,MANHATTAN,Closed,10022,40.75718041359206,-73.97398237831032
32273151,12/25/2015 11:19:30 PM,12/25/2015 11:32:36 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11226,40.64326409459525,-73.9628923355214
32272465,12/25/2015 11:18:15 PM,12/26/2015 03:10:42 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.594963990270784,-73.94283042832684
32272205,12/25/2015 11:17:57 PM,12/26/2015 03:10:49 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.594963990270784,-73.94283042832684
32270858,12/25/2015 11:16:22 PM,12/26/2015 01:08:35 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11434,40.687434959660386,-73.78600801119404
32271657,12/25/2015 11:16:04 PM,12/26/2015 12:42:50 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.743294405326765,-73.8870157963072
